"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0031526","brush border membrane",0.003693362,0.1255743,0,0,0,1,1,51,0.15672,0,0,0,0,1,1
"GO:0031527","filopodium membrane",0.002830555,0.09623886,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0031528","microvillus membrane",0.002058303,0.06998229,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0031533","mRNA cap methyltransferase complex",7.252138e-05,0.002465727,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0031588","nucleotide-activated protein kinase complex",0.0006494985,0.02208295,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0031592","centrosomal corona",0.0001557713,0.005296223,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0031594","neuromuscular junction",0.008029376,0.2729988,0,0,0,1,1,55,0.1690118,0,0,0,0,1,1
"GO:0031595","nuclear proteasome complex",0.0002426569,0.008250333,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0031597","cytosolic proteasome complex",0.000537768,0.01828411,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0031616","spindle pole centrosome",0.0003084629,0.01048774,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0031618","nuclear pericentric heterochromatin",0.0007962775,0.02707344,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0031672","A band",0.003771719,0.1282384,0,0,0,1,1,44,0.1352094,0,0,0,0,1,1
"GO:0031673","H zone",0.0002437819,0.008288583,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0031674","I band",0.0167948,0.5710233,0,0,0,1,1,133,0.4087013,0,0,0,0,1,1
"GO:0031680","G-protein beta/gamma-subunit complex",3.257135e-05,0.001107426,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0031838","haptoglobin-hemoglobin complex",5.115629e-05,0.001739314,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0031901","early endosome membrane",0.01351875,0.4596375,0,0,0,1,1,127,0.3902636,0,0,0,0,1,1
"GO:0031902","late endosome membrane",0.008343593,0.2836822,0,0,0,1,1,122,0.3748989,0,0,0,0,1,1
"GO:0031904","endosome lumen",0.003233968,0.1099549,0,0,0,1,1,34,0.10448,0,0,0,0,1,1
"GO:0031905","early endosome lumen",0.0001270939,0.004321192,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0031906","late endosome lumen",0.0005194882,0.0176626,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0031931","TORC1 complex",0.0004131485,0.01404705,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0031932","TORC2 complex",0.0009158306,0.03113824,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0031933","telomeric heterochromatin",0.0001842358,0.006264018,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0031941","filamentous actin",0.003280386,0.1115331,0,0,0,1,1,31,0.0952612,0,0,0,0,1,1
"GO:0031965","nuclear membrane",0.02625439,0.8926492,0,0,0,1,1,294,0.9034449,0,0,0,0,1,1
"GO:0031968","organelle outer membrane",0.01598178,0.5433805,0,0,0,1,1,198,0.6084425,0,0,0,0,1,1
"GO:0031970","organelle envelope lumen",0.005624408,0.1912299,0,0,0,1,1,87,0.2673459,0,0,0,0,1,1
"GO:0031984","organelle subcompartment",0.02969507,1.009633,0,0,0,1,1,318,0.9771955,0,0,0,0,1,1
"GO:0031985","Golgi cisterna",0.009794132,0.3330005,0,0,0,1,1,96,0.2950024,0,0,0,0,1,1
"GO:0032002","interleukin-28 receptor complex",0.0001048652,0.003565417,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0032009","early phagosome",0.0006917345,0.02351897,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0032010","phagolysosome",0.0002266766,0.007707006,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0032021","NELF complex",0.0001143136,0.003886661,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0032044","DSIF complex",4.271342e-05,0.001452256,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032045","guanyl-nucleotide exchange factor complex",0.002023646,0.06880395,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0032059","bleb",0.0007452317,0.02533788,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0032127","dense core granule membrane",0.00042656,0.01450304,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032133","chromosome passenger complex",8.427143e-05,0.002865229,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0032144","4-aminobutyrate transaminase complex",5.945762e-05,0.002021559,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0032154","cleavage furrow",0.004301478,0.1462502,0,0,0,1,1,52,0.159793,0,0,0,0,1,1
"GO:0032155","cell division site part",0.005214929,0.1773076,0,0,0,1,1,61,0.1874495,0,0,0,0,1,1
"GO:0032156","septin cytoskeleton",0.0006729339,0.02287975,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0032173","septin collar",6.282351e-05,0.002135999,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0032280","symmetric synapse",0.001837803,0.06248529,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0032281","AMPA glutamate receptor complex",0.005249197,0.1784727,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0032299","ribonuclease H2 complex",0.0004308887,0.01465022,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0032300","mismatch repair complex",0.0007627713,0.02593422,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0032301","MutSalpha complex",0.0001847541,0.006281639,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032302","MutSbeta complex",7.192132e-05,0.002445325,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032311","angiogenin-PRI complex",5.06705e-05,0.001722797,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032389","MutLalpha complex",0.0005552521,0.01887857,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0032391","photoreceptor connecting cilium",0.002294685,0.0780193,0,0,0,1,1,31,0.0952612,0,0,0,0,1,1
"GO:0032419","extrinsic component of lysosome membrane",7.645379e-05,0.002599429,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0032420","stereocilium",0.004545315,0.1545407,0,0,0,1,1,43,0.1321365,0,0,0,0,1,1
"GO:0032421","stereocilium bundle",0.005043906,0.1714928,0,0,0,1,1,50,0.1536471,0,0,0,0,1,1
"GO:0032426","stereocilium tip",0.001341486,0.04561053,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0032432","actin filament bundle",0.006488218,0.2205994,0,0,0,1,1,58,0.1782306,0,0,0,0,1,1
"GO:0032433","filopodium tip",0.002408865,0.08190141,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0032437","cuticular plate",0.0002472306,0.00840584,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0032444","activin responsive factor complex",0.0004028446,0.01369672,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0032449","CBM complex",0.0003265155,0.01110153,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0032473","cytoplasmic side of mitochondrial outer membrane",9.699445e-05,0.003297811,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0032541","cortical endoplasmic reticulum",0.0005796318,0.01970748,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0032545","CURI complex",0.0001413417,0.004805618,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032580","Golgi cisterna membrane",0.007642451,0.2598433,0,0,0,1,1,75,0.2304706,0,0,0,0,1,1
"GO:0032584","growth cone membrane",0.001536518,0.05224162,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0032585","multivesicular body membrane",0.0009381903,0.03189847,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0032587","ruffle membrane",0.008597709,0.2923221,0,0,0,1,1,88,0.2704189,0,0,0,0,1,1
"GO:0032588","trans-Golgi network membrane",0.006966645,0.2368659,0,0,0,1,1,81,0.2489083,0,0,0,0,1,1
"GO:0032589","neuron projection membrane",0.007172724,0.2438726,0,0,0,1,1,38,0.1167718,0,0,0,0,1,1
"GO:0032590","dendrite membrane",0.003794269,0.1290052,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0032591","dendritic spine membrane",0.001661348,0.05648585,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0032592","integral component of mitochondrial membrane",0.003852907,0.1309988,0,0,0,1,1,63,0.1935953,0,0,0,0,1,1
"GO:0032593","insulin-responsive compartment",0.0002794266,0.009500504,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0032777","Piccolo NuA4 histone acetyltransferase complex",0.0006682725,0.02272127,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0032783","ELL-EAF complex",5.228268e-05,0.001777611,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032797","SMN complex",0.001204006,0.04093621,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0032798","Swi5-Sfr1 complex",6.526641e-05,0.002219058,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0032806","carboxy-terminal domain protein kinase complex",0.00154648,0.05258033,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0032807","DNA ligase IV complex",0.0002954844,0.01004647,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0032838","cell projection cytoplasm",0.005850721,0.1989245,0,0,0,1,1,64,0.1966683,0,0,0,0,1,1
"GO:0032839","dendrite cytoplasm",0.002643146,0.08986696,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0032937","SREBP-SCAP-Insig complex",0.0004620977,0.01571132,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0032982","myosin filament",0.001660009,0.05644031,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0032983","kainate selective glutamate receptor complex",0.0007915867,0.02691395,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0032993","protein-DNA complex",0.01258708,0.4279608,0,0,0,1,1,200,0.6145884,0,0,0,0,1,1
"GO:0032994","protein-lipid complex",0.003156908,0.1073349,0,0,0,1,1,42,0.1290636,0,0,0,0,1,1
"GO:0032996","Bcl3-Bcl10 complex",2.540934e-05,0.0008639176,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0032998","Fc-epsilon receptor I complex",6.557816e-05,0.002229657,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033010","paranodal junction",0.001085855,0.03691905,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0033011","perinuclear theca",0.0009845985,0.03347635,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0033017","sarcoplasmic reticulum membrane",0.004835578,0.1644097,0,0,0,1,1,39,0.1198447,0,0,0,0,1,1
"GO:0033018","sarcoplasmic reticulum lumen",0.0004552954,0.01548004,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0033061","DNA recombinase mediator complex",0.0005796496,0.01970809,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0033063","Rad51B-Rad51C-Rad51D-XRCC2 complex",0.0005143832,0.01748903,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0033065","Rad51C-XRCC3 complex",5.247874e-05,0.001784277,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0033093","Weibel-Palade body",0.00048172,0.01637848,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0033106","cis-Golgi network membrane",4.156046e-05,0.001413056,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033116","endoplasmic reticulum-Golgi intermediate compartment membrane",0.004487267,0.1525671,0,0,0,1,1,66,0.2028142,0,0,0,0,1,1
"GO:0033150","cytoskeletal calyx",0.0009526412,0.0323898,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033162","melanosome membrane",0.002697081,0.09170075,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0033165","interphotoreceptor matrix",0.0002119056,0.007204791,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033167","ARC complex",0.0001900086,0.006460293,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033176","proton-transporting V-type ATPase complex",0.001434426,0.04877048,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0033177","proton-transporting two-sector ATPase complex, proton-transporting domain",0.001048933,0.03566372,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0033178","proton-transporting two-sector ATPase complex, catalytic domain",0.0008676187,0.02949904,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0033179","proton-transporting V-type ATPase, V0 domain",0.0004428477,0.01505682,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0033180","proton-transporting V-type ATPase, V1 domain",0.0007573784,0.02575086,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0033185","dolichol-phosphate-mannose synthase complex",3.605642e-05,0.001225918,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033186","CAF-1 complex",9.542177e-05,0.00324434,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033193","Lsd1/2 complex",4.126899e-05,0.001403146,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033256","I-kappaB/NF-kappaB complex",0.0004493429,0.01527766,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0033257","Bcl3/NF-kappaB2 complex",8.422146e-05,0.00286353,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0033263","CORVET complex",0.0003529367,0.01199985,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0033267","axon part",0.0226409,0.7697905,0,0,0,1,1,182,0.5592754,0,0,0,0,1,1
"GO:0033268","node of Ranvier",0.002081415,0.07076811,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0033269","internode region of axon",0.0006647532,0.02260161,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0033270","paranode region of axon",0.0008818162,0.02998175,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0033276","transcription factor TFTC complex",0.0009068124,0.03083162,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0033290","eukaryotic 48S preinitiation complex",4.154963e-05,0.001412687,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033291","eukaryotic 80S initiation complex",0.0001955106,0.006647359,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033391","chromatoid body",0.0009951127,0.03383383,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0033503","HULC complex",0.0003400665,0.01156226,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0033553","rDNA heterochromatin",0.0002165244,0.007361831,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0033557","Slx1-Slx4 complex",7.055413e-05,0.00239884,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033565","ESCRT-0 complex",0.000129469,0.004401946,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0033588","Elongator holoenzyme complex",0.0002734392,0.009296932,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0033593","BRCA2-MAGE-D1 complex",7.944504e-05,0.002701131,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033596","TSC1-TSC2 complex",3.020987e-05,0.001027136,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0033597","mitotic checkpoint complex",0.000179018,0.006086612,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0033643","host cell part",0.001028001,0.03495204,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0033646","host intracellular part",0.0009474174,0.03221219,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0033648","host intracellular membrane-bounded organelle",0.0007198838,0.02447605,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0033655","host cell cytoplasm part",0.0004862147,0.0165313,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0033768","SUMO-targeted ubiquitin ligase complex",1.491359e-05,0.0005070622,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034045","pre-autophagosomal structure membrane",0.0009640347,0.03277718,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0034066","RIC1-RGP1 guanyl-nucleotide exchange factor complex",0.0001151663,0.003915654,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034098","VCP-NPL4-UFD1 AAA ATPase complex",0.0005721916,0.01945451,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0034245","mitochondrial DNA-directed RNA polymerase complex",1.66722e-05,0.000566855,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034271","phosphatidylinositol 3-kinase complex, class III, type I",0.0008072524,0.02744658,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034272","phosphatidylinositol 3-kinase complex, class III, type II",0.0008072524,0.02744658,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034274","Atg12-Atg5-Atg16 complex",0.000497075,0.01690055,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034358","plasma lipoprotein particle",0.002942832,0.1000563,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0034359","mature chylomicron",0.0004243002,0.01442621,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034360","chylomicron remnant",0.0004243002,0.01442621,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034361","very-low-density lipoprotein particle",0.001141286,0.03880374,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0034362","low-density lipoprotein particle",0.001558151,0.05297714,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0034363","intermediate-density lipoprotein particle",0.0005282512,0.01796054,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0034364","high-density lipoprotein particle",0.001100933,0.03743174,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0034365","discoidal high-density lipoprotein particle",0.0001022941,0.003477998,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034366","spherical high-density lipoprotein particle",0.0003352114,0.01139719,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0034388","Pwp2p-containing subcomplex of 90S preribosome",0.0005253438,0.01786169,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0034399","nuclear periphery",0.01383072,0.4702443,0,0,0,1,1,128,0.3933366,0,0,0,0,1,1
"GO:0034423","autophagosome lumen",8.810669e-05,0.002995627,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034448","EGO complex",0.0006531632,0.02220755,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0034451","centriolar satellite",0.001468632,0.04993348,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0034455","t-UTP complex",0.0002197285,0.007470769,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034456","UTP-C complex",0.0001413417,0.004805618,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034457","Mpp10 complex",0.0001064795,0.003620303,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034464","BBSome",0.001113701,0.03786583,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0034466","chromaffin granule lumen",5.162704e-05,0.001755319,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034506","chromosome, centromeric core domain",7.885721e-05,0.002681145,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034515","proteasome storage granule",5.973965e-05,0.002031148,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034518","RNA cap binding complex",0.001272897,0.04327849,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0034657","GID complex",7.654431e-05,0.002602507,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034663","endoplasmic reticulum chaperone complex",0.000401238,0.01364209,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0034665","integrin alpha1-beta1 complex",0.0006934061,0.02357581,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034666","integrin alpha2-beta1 complex",0.0005584761,0.01898819,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034667","integrin alpha3-beta1 complex",0.0003750423,0.01275144,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034668","integrin alpha4-beta1 complex",2.858791e-06,9.71989e-05,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034669","integrin alpha4-beta7 complex",0.0002516495,0.008556082,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034673","inhibin-betaglycan-ActRII complex",0.0005729591,0.01948061,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034676","integrin alpha6-beta4 complex",0.0001548458,0.005264758,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034677","integrin alpha7-beta1 complex",0.0003435711,0.01168142,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034678","integrin alpha8-beta1 complex",0.0007213157,0.02452473,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034679","integrin alpha9-beta1 complex",0.0001597191,0.005430448,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034680","integrin alpha10-beta1 complex",0.0003623514,0.01231995,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034681","integrin alpha11-beta1 complex",0.0004468203,0.01519189,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034683","integrin alphav-beta3 complex",0.0001809695,0.006152964,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034684","integrin alphav-beta5 complex",0.0001412613,0.004802885,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034685","integrin alphav-beta6 complex",0.000219127,0.00745032,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034686","integrin alphav-beta8 complex",0.0002060675,0.007006294,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034687","integrin alphaL-beta2 complex",4.579448e-05,0.001557012,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034688","integrin alphaM-beta2 complex",6.428646e-05,0.00218574,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034693","U11/U12 snRNP",4.635401e-05,0.001576036,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034705","potassium channel complex",0.01690216,0.5746734,0,0,0,1,1,100,0.3072942,0,0,0,0,1,1
"GO:0034706","sodium channel complex",0.001984938,0.0674879,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0034707","chloride channel complex",0.005275217,0.1793574,0,0,0,1,1,47,0.1444283,0,0,0,0,1,1
"GO:0034708","methyltransferase complex",0.005916578,0.2011637,0,0,0,1,1,91,0.2796377,0,0,0,0,1,1
"GO:0034709","methylosome",0.0004144961,0.01409287,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0034715","pICln-Sm protein complex",0.0002831371,0.00962666,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0034718","SMN-Gemin2 complex",2.93421e-05,0.0009976315,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034719","SMN-Sm protein complex",0.001089819,0.03705386,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0034750","Scrib-APC-beta-catenin complex",0.0005331768,0.01812801,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0034751","aryl hydrocarbon receptor complex",0.0003895271,0.01324392,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0034752","cytosolic aryl hydrocarbon receptor complex",0.0003678356,0.01250641,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034753","nuclear aryl hydrocarbon receptor complex",0.0003678356,0.01250641,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034777","recycling endosome lumen",1.979031e-05,0.0006728707,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0034991","nuclear meiotic cohesin complex",0.0001212351,0.004121994,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0034993","LINC complex",0.0007568692,0.02573355,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0034998","oligosaccharyltransferase I complex",1.536408e-05,0.0005223787,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0035003","subapical complex",8.641029e-06,0.000293795,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0035032","phosphatidylinositol 3-kinase complex, class III",0.00127887,0.04348158,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0035061","interchromatin granule",0.0003360569,0.01142593,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0035068","micro-ribonucleoprotein complex",0.0006515259,0.02215188,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0035097","histone methyltransferase complex",0.005042825,0.171456,0,0,0,1,1,69,0.212033,0,0,0,0,1,1
"GO:0035098","ESC/E(Z) complex",0.002052831,0.06979624,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0035101","FACT complex",0.0005335518,0.01814076,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0035102","PRC1 complex",0.0004401651,0.01496561,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0035145","exon-exon junction complex",0.001121521,0.0381317,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0035189","Rb-E2F complex",0.00011855,0.004030701,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0035253","ciliary rootlet",0.001283297,0.04363209,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0035267","NuA4 histone acetyltransferase complex",0.001379948,0.04691822,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0035339","SPOTS complex",0.0001355441,0.004608499,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0035354","Toll-like receptor 1-Toll-like receptor 2 protein complex",0.0001257257,0.004274672,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0035355","Toll-like receptor 2-Toll-like receptor 6 protein complex",1.853112e-05,0.000630058,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0035363","histone locus body",0.0005907392,0.02008513,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0035370","UBC13-UEV1A complex",4.23884e-05,0.001441205,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
