"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0009882","blue light photoreceptor activity",0.0001385815,0.00471177,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0009918","sterol delta7 reductase activity",0.0001052332,0.00357793,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0009922","fatty acid elongase activity",0.0006511711,0.02213982,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0009931","calcium-dependent protein serine/threonine kinase activity",0.0007882484,0.02680045,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0009975","cyclase activity",0.002883995,0.09805582,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0009982","pseudouridine synthase activity",0.0004209734,0.0143131,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0010181","FMN binding",0.001912419,0.06502224,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0010309","acireductone dioxygenase [iron(II)-requiring] activity",5.594948e-05,0.001902282,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0010314","phosphatidylinositol-5-phosphate binding",0.001395418,0.04744422,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0010348","lithium:proton antiporter activity",2.591225e-05,0.0008810166,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0010385","double-stranded methylated DNA binding",0.0003933854,0.0133751,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0010428","methyl-CpNpG binding",2.398169e-06,8.153776e-05,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0010465","nerve growth factor receptor activity",5.107241e-05,0.001736462,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0010484","H3 histone acetyltransferase activity",0.0001748741,0.005945721,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0010485","H4 histone acetyltransferase activity",0.0009281241,0.03155622,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0010521","telomerase inhibitor activity",0.0005511889,0.01874042,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0010698","acetyltransferase activator activity",0.0003694044,0.01255975,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0010736","serum response element binding",9.870274e-05,0.003355893,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0010851","cyclase regulator activity",0.001158591,0.03939209,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0010855","adenylate cyclase inhibitor activity",0.000698971,0.02376501,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0010857","calcium-dependent protein kinase activity",0.0008129081,0.02763888,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0010858","calcium-dependent protein kinase regulator activity",0.0002015046,0.006851156,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0010859","calcium-dependent cysteine-type endopeptidase inhibitor activity",0.0001288969,0.004382494,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0010997","anaphase-promoting complex binding",0.0001152303,0.003917829,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0015016","[heparan sulfate]-glucosamine N-sulfotransferase activity",0.001049889,0.03569623,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015018","galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase activity",0.0004846057,0.01647659,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015019","heparan-alpha-glucosaminide N-acetyltransferase activity",0.0003107719,0.01056625,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015020","glucuronosyltransferase activity",0.003537595,0.1202782,0,0,0,1,1,36,0.1106259,0,0,0,0,1,1
"GO:0015026","coreceptor activity",0.006030285,0.2050297,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0015035","protein disulfide oxidoreductase activity",0.002739774,0.09315233,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0015037","peptide disulfide oxidoreductase activity",0.0006835768,0.02324161,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0015038","glutathione disulfide oxidoreductase activity",0.0001836826,0.006245208,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015039","NADPH-adrenodoxin reductase activity",9.684243e-06,0.0003292643,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015052","beta3-adrenergic receptor activity",2.803258e-05,0.0009531077,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015054","gastrin receptor activity",2.780367e-05,0.0009453247,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015055","secretin receptor activity",3.725585e-05,0.001266699,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015056","corticotrophin-releasing factor receptor activity",0.0001732047,0.005888958,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015057","thrombin-activated receptor activity",0.0002318176,0.007881797,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015065","uridine nucleotide receptor activity",7.720169e-05,0.002624858,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015068","glycine amidinotransferase activity",5.036121e-05,0.001712281,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015078","hydrogen ion transmembrane transporter activity",0.007788438,0.2648069,0,0,0,1,1,108,0.3318777,0,0,0,0,1,1
"GO:0015086","cadmium ion transmembrane transporter activity",3.090011e-05,0.001050604,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015087","cobalt ion transmembrane transporter activity",3.090011e-05,0.001050604,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015088","copper uptake transmembrane transporter activity",1.890017e-05,0.0006426059,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015091","ferric iron transmembrane transporter activity",0.0001474734,0.005014097,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015093","ferrous iron transmembrane transporter activity",0.0001615469,0.005492594,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015094","lead ion transmembrane transporter activity",3.090011e-05,0.001050604,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015095","magnesium ion transmembrane transporter activity",0.001445646,0.04915198,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0015098","molybdate ion transmembrane transporter activity",9.102699e-06,0.0003094918,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015101","organic cation transmembrane transporter activity",0.0007515434,0.02555247,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0015103","inorganic anion transmembrane transporter activity",0.01228597,0.417723,0,0,0,1,1,135,0.4148472,0,0,0,0,1,1
"GO:0015105","arsenite transmembrane transporter activity",5.089557e-06,0.0001730449,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015106","bicarbonate transmembrane transporter activity",0.002235173,0.07599587,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0015108","chloride transmembrane transporter activity",0.00936099,0.3182736,0,0,0,1,1,92,0.2827107,0,0,0,0,1,1
"GO:0015111","iodide transmembrane transporter activity",0.0002032726,0.00691127,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015112","nitrate transmembrane transporter activity",2.154753e-05,0.0007326159,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015114","phosphate ion transmembrane transporter activity",0.001030737,0.03504506,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0015116","sulfate transmembrane transporter activity",0.001063017,0.03614259,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0015117","thiosulfate transmembrane transporter activity",1.525469e-05,0.0005186595,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015125","bile acid transmembrane transporter activity",0.001298362,0.0441443,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0015126","canalicular bile acid transmembrane transporter activity",5.506109e-05,0.001872077,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015127","bilirubin transmembrane transporter activity",9.499679e-05,0.003229891,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015129","lactate transmembrane transporter activity",0.0009204906,0.03129668,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015130","mevalonate transmembrane transporter activity",0.0001211981,0.004120734,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015131","oxaloacetate transmembrane transporter activity",1.525469e-05,0.0005186595,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015132","prostaglandin transmembrane transporter activity",0.0001219124,0.004145022,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015137","citrate transmembrane transporter activity",0.0001944513,0.006611343,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015139","alpha-ketoglutarate transmembrane transporter activity",0.000185257,0.006298738,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015140","malate transmembrane transporter activity",1.764622e-05,0.0005999715,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015141","succinate transmembrane transporter activity",9.473084e-05,0.003220848,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015143","urate transmembrane transporter activity",0.0004701663,0.01598565,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015144","carbohydrate transmembrane transporter activity",0.002608845,0.08870072,0,0,0,1,1,43,0.1321365,0,0,0,0,1,1
"GO:0015145","monosaccharide transmembrane transporter activity",0.001812792,0.06163494,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0015149","hexose transmembrane transporter activity",0.001697841,0.05772661,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0015165","pyrimidine nucleotide-sugar transmembrane transporter activity",0.0004770155,0.01621853,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0015166","polyol transmembrane transporter activity",0.000658582,0.02239179,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015168","glycerol transmembrane transporter activity",0.0002507453,0.008525342,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0015173","aromatic amino acid transmembrane transporter activity",0.0006458925,0.02196035,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015174","basic amino acid transmembrane transporter activity",0.0007815222,0.02657176,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0015175","neutral amino acid transmembrane transporter activity",0.002729266,0.09279506,0,0,0,1,1,32,0.09833414,0,0,0,0,1,1
"GO:0015180","L-alanine transmembrane transporter activity",0.0005089403,0.01730397,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0015181","arginine transmembrane transporter activity",0.000484527,0.01647392,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015182","L-asparagine transmembrane transporter activity",0.0001379587,0.004690596,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015183","L-aspartate transmembrane transporter activity",0.0005653553,0.01922208,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015184","L-cystine transmembrane transporter activity",0.0002998813,0.01019596,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015185","gamma-aminobutyric acid transmembrane transporter activity",0.0004187933,0.01423897,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015186","L-glutamine transmembrane transporter activity",0.0003094054,0.01051978,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015187","glycine transmembrane transporter activity",0.0003425129,0.01164544,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0015189","L-lysine transmembrane transporter activity",0.0001965251,0.006681854,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015190","L-leucine transmembrane transporter activity",3.441419e-05,0.001170082,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015191","L-methionine transmembrane transporter activity",3.441419e-05,0.001170082,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015193","L-proline transmembrane transporter activity",0.0008054672,0.02738589,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0015194","L-serine transmembrane transporter activity",0.0005179661,0.01761085,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015195","L-threonine transmembrane transporter activity",0.0001371584,0.004663385,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015196","L-tryptophan transmembrane transporter activity",0.0001240663,0.004218254,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015197","peptide transporter activity",0.0008750589,0.029752,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0015198","oligopeptide transporter activity",0.0005005135,0.01701746,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015204","urea transmembrane transporter activity",0.0005319358,0.01808582,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015205","nucleobase transmembrane transporter activity",0.0006857433,0.02331527,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0015207","adenine transmembrane transporter activity",0.0001618272,0.005502123,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015211","purine nucleoside transmembrane transporter activity",0.00115175,0.03915951,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0015215","nucleotide transmembrane transporter activity",0.001188496,0.04040888,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0015216","purine nucleotide transmembrane transporter activity",0.0008853117,0.0301006,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0015217","ADP transmembrane transporter activity",0.0003850834,0.01309283,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015218","pyrimidine nucleotide transmembrane transporter activity",0.0002297532,0.007811607,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015220","choline transmembrane transporter activity",0.0006918659,0.02352344,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0015222","serotonin transmembrane transporter activity",0.0002102466,0.007148385,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015226","carnitine transmembrane transporter activity",0.0002396964,0.008149676,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015227","acyl carnitine transmembrane transporter activity",4.869241e-05,0.001655542,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015228","coenzyme A transmembrane transporter activity",9.464696e-05,0.003217997,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015230","FAD transmembrane transporter activity",8.881475e-05,0.003019701,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015232","heme transporter activity",0.0003877101,0.01318214,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0015234","thiamine transmembrane transporter activity",0.0002040827,0.006938813,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015235","cobalamin transporter activity",0.0005240378,0.01781728,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015238","drug transmembrane transporter activity",0.001419208,0.04825309,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0015245","fatty acid transporter activity",0.0007266065,0.02470462,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0015247","aminophospholipid transporter activity",0.0005200529,0.0176818,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015248","sterol transporter activity",0.002382339,0.08099952,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0015250","water channel activity",0.0005770219,0.01961874,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0015252","hydrogen ion channel activity",0.000276905,0.009414771,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015254","glycerol channel activity",0.0001974104,0.006711953,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015265","urea channel activity",0.0002055502,0.006988708,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015269","calcium-activated potassium channel activity",0.003822046,0.1299496,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0015271","outward rectifier potassium channel activity",0.001811594,0.06159418,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0015272","ATP-activated inward rectifier potassium channel activity",0.0002424342,0.008242764,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015275","stretch-activated, cation-selective, calcium channel activity",0.0007296568,0.02480833,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015277","kainate selective glutamate receptor activity",0.001436914,0.04885509,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015280","ligand-gated sodium channel activity",0.0007058733,0.02399969,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015288","porin activity",0.0002837392,0.009647134,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0015292","uniporter activity",8.998377e-05,0.003059448,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015295","solute:proton symporter activity",0.001689313,0.05743665,0,0,0,1,1,28,0.08604237,0,0,0,0,1,1
"GO:0015297","antiporter activity",0.00750598,0.2552033,0,0,0,1,1,83,0.2550542,0,0,0,0,1,1
"GO:0015298","solute:cation antiporter activity",0.003840513,0.1305774,0,0,0,1,1,35,0.107553,0,0,0,0,1,1
"GO:0015299","solute:proton antiporter activity",0.001679502,0.05710308,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0015301","anion:anion antiporter activity",0.002611456,0.08878951,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0015307","drug:proton antiporter activity",0.0001184071,0.004025841,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015319","sodium:inorganic phosphate symporter activity",0.0001056369,0.003591654,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015320","phosphate ion carrier activity",4.31653e-05,0.00146762,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015321","sodium-dependent phosphate transmembrane transporter activity",0.0003336929,0.01134556,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0015327","cystine:glutamate antiporter activity",0.0005149015,0.01750665,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015333","peptide:proton symporter activity",0.0004377127,0.01488223,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015347","sodium-independent organic anion transmembrane transporter activity",0.002217209,0.07538509,0,0,0,1,1,25,0.07682355,0,0,0,0,1,1
"GO:0015349","thyroid hormone transmembrane transporter activity",0.0005265701,0.01790338,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015350","methotrexate transporter activity",9.599388e-05,0.003263792,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015361","low-affinity sodium:dicarboxylate symporter activity",3.765007e-05,0.001280102,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015362","high-affinity sodium:dicarboxylate symporter activity",4.655321e-05,0.001582809,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015367","oxoglutarate:malate antiporter activity",2.391529e-06,8.131199e-05,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015368","calcium:cation antiporter activity",0.002088924,0.07102342,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0015369","calcium:proton antiporter activity",3.268843e-05,0.001111406,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015375","glycine:sodium symporter activity",0.000138845,0.00472073,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015377","cation:chloride symporter activity",0.0007319159,0.02488514,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015378","sodium:chloride symporter activity",6.847923e-05,0.002328294,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015379","potassium:chloride symporter activity",0.0002643148,0.008986704,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0015382","sodium:sulfate symporter activity",0.0002151342,0.007314562,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015385","sodium:proton antiporter activity",0.0009722648,0.033057,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0015386","potassium:proton antiporter activity",0.0008936351,0.03038359,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0015389","pyrimidine- and adenine-specific:sodium symporter activity",0.0002921842,0.009934263,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015390","purine-specific nucleoside:sodium symporter activity",0.0002370494,0.008059678,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015403","thiamine uptake transmembrane transporter activity",0.0001592329,0.005413919,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015405","P-P-bond-hydrolysis-driven transmembrane transporter activity",0.009135092,0.3105931,0,0,0,1,1,122,0.3748989,0,0,0,0,1,1
"GO:0015410","manganese-transporting ATPase activity",6.998796e-06,0.0002379591,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015420","cobalamin-transporting ATPase activity",0.000114928,0.00390755,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015421","oligopeptide-transporting ATPase activity",4.500639e-05,0.001530217,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015431","glutathione S-conjugate-exporting ATPase activity",0.000114928,0.00390755,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015432","bile acid-exporting ATPase activity",0.0001055495,0.003588683,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015433","peptide antigen-transporting ATPase activity",1.277964e-05,0.0004345076,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015439","heme-transporting ATPase activity",5.928672e-06,0.0002015748,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015440","peptide-transporting ATPase activity",6.128997e-05,0.002083859,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015450","P-P-bond-hydrolysis-driven protein transmembrane transporter activity",0.0008890026,0.03022609,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015464","acetylcholine receptor activity",0.002302049,0.07826968,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0015467","G-protein activated inward rectifier potassium channel activity",0.002025384,0.06886307,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0015485","cholesterol binding",0.002671317,0.09082477,0,0,0,1,1,43,0.1321365,0,0,0,0,1,1
"GO:0015489","putrescine transmembrane transporter activity",6.319676e-05,0.00214869,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0015491","cation:cation antiporter activity",0.003259785,0.1108327,0,0,0,1,1,30,0.09218826,0,0,0,0,1,1
"GO:0015495","gamma-aminobutyric acid:proton symporter activity",4.910551e-05,0.001669587,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015538","sialic acid:proton symporter activity",5.769481e-05,0.001961624,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015556","C4-dicarboxylate transmembrane transporter activity",0.0006624777,0.02252424,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0015562","efflux transmembrane transporter activity",0.0003887306,0.01321684,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0015563","uptake transmembrane transporter activity",0.0001714859,0.00583052,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0015578","mannose transmembrane transporter activity",2.41103e-05,0.0008197504,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015605","organophosphate ester transmembrane transporter activity",0.001291451,0.04390933,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0015616","DNA translocase activity",0.0002474039,0.008411733,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0015633","zinc-transporting ATPase activity",1.818408e-05,0.0006182587,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015636","short-chain fatty acid uptake transporter activity",6.955845e-05,0.002364987,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015639","ferrous iron uptake transmembrane transporter activity",3.090011e-05,0.001050604,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015643","toxic substance binding",0.0008326034,0.02830851,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0015645","fatty acid ligase activity",0.001266866,0.04307343,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0015651","quaternary ammonium group transmembrane transporter activity",0.0005100685,0.01734233,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0015659","formate uptake transmembrane transporter activity",1.225296e-05,0.0004166007,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015660","formate efflux transmembrane transporter activity",1.225296e-05,0.0004166007,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0015662","ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism",0.002971805,0.1010414,0,0,0,1,1,38,0.1167718,0,0,0,0,1,1
"GO:0015923","mannosidase activity",0.002529553,0.08600479,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0015924","mannosyl-oligosaccharide mannosidase activity",0.001811713,0.06159824,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0015925","galactosidase activity",0.0001766778,0.006007047,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0015926","glucosidase activity",0.001035356,0.03520212,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0015929","hexosaminidase activity",0.0007007369,0.02382506,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0015932","nucleobase-containing compound transmembrane transporter activity",0.002921664,0.09933657,0,0,0,1,1,36,0.1106259,0,0,0,0,1,1
"GO:0016004","phospholipase activator activity",0.0004612922,0.01568393,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0016005","phospholipase A2 activator activity",8.14738e-05,0.002770109,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0016015","morphogen activity",0.0006870549,0.02335987,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0016018","cyclosporin A binding",0.0009141544,0.03108125,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0016019","peptidoglycan receptor activity",8.379229e-05,0.002848938,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0016034","maleylacetoacetate isomerase activity",1.59264e-05,0.0005414977,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0016150","translation release factor activity, codon nonspecific",3.42003e-05,0.00116281,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0016151","nickel cation binding",0.0004495512,0.01528474,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0016153","urocanate hydratase activity",1.462038e-05,0.0004970928,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0016154","pyrimidine-nucleoside phosphorylase activity",4.898738e-06,0.0001665571,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
