"ID","name","Binom_Genome_Fraction","Binom_Expected","Binom_Observed_Region_Hits","Binom_Fold_Enrichment","Binom_Region_Set_Coverage","Binom_Raw_PValue","Binom_Adjp_BH","Hyper_Total_Genes","Hyper_Expected","Hyper_Observed_Gene_Hits","Hyper_Fold_Enrichment","Hyper_Gene_Set_Coverage","Hyper_Term_Gene_Coverage","Hyper_Raw_PValue","Hyper_Adjp_BH"
"GO:0045163","clustering of voltage-gated potassium channels",0.0008686947,0.02953562,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045175","basal protein localization",0.0001440188,0.004896638,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045176","apical protein localization",0.001424243,0.04842427,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0045185","maintenance of protein location",0.006804854,0.231365,0,0,0,1,1,90,0.2765648,0,0,0,0,1,1
"GO:0045186","zonula adherens assembly",0.0001348675,0.004585495,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045187","regulation of circadian sleep/wake cycle, sleep",0.00136802,0.04651267,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0045188","regulation of circadian sleep/wake cycle, non-REM sleep",0.0005522758,0.01877738,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045189","connective tissue growth factor biosynthetic process",2.707324e-05,0.0009204902,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045190","isotype switching",0.001168418,0.03972623,0,0,0,1,1,17,0.05224001,0,0,0,0,1,1
"GO:0045191","regulation of isotype switching",0.002284908,0.07768686,0,0,0,1,1,31,0.0952612,0,0,0,0,1,1
"GO:0045197","establishment or maintenance of epithelial cell apical/basal polarity",0.004010263,0.1363489,0,0,0,1,1,37,0.1136989,0,0,0,0,1,1
"GO:0045198","establishment of epithelial cell apical/basal polarity",0.001502012,0.0510684,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0045199","maintenance of epithelial cell apical/basal polarity",0.001458316,0.04958273,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045200","establishment of neuroblast polarity",0.0005881449,0.01999693,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045204","MAPK export from nucleus",0.0001157499,0.003935498,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045209","MAPK phosphatase export from nucleus, leptomycin B sensitive",8.694185e-05,0.002956023,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045210","FasL biosynthetic process",0.0001983023,0.006742277,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045212","neurotransmitter receptor biosynthetic process",1.744527e-05,0.0005931391,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045213","neurotransmitter receptor metabolic process",0.0007552116,0.02567719,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045214","sarcomere organization",0.003009809,0.1023335,0,0,0,1,1,38,0.1167718,0,0,0,0,1,1
"GO:0045216","cell-cell junction organization",0.02581382,0.87767,0,0,0,1,1,164,0.5039625,0,0,0,0,1,1
"GO:0045217","cell-cell junction maintenance",0.0003719494,0.01264628,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0045218","zonula adherens maintenance",0.0002305727,0.007839472,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045221","negative regulation of FasL biosynthetic process",9.890789e-06,0.0003362868,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045225","negative regulation of CD4 biosynthetic process",9.630072e-06,0.0003274225,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045226","extracellular polysaccharide biosynthetic process",0.0007706567,0.02620233,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045234","protein palmitoleylation",1.362889e-05,0.0004633821,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045292","mRNA cis splicing, via spliceosome",0.001218586,0.04143194,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0045324","late endosome to vacuole transport",0.0007620695,0.02591036,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0045329","carnitine biosynthetic process",0.0003944457,0.01341116,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045332","phospholipid translocation",0.003503057,0.1191039,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0045333","cellular respiration",0.01249469,0.4248195,0,0,0,1,1,165,0.5070354,0,0,0,0,1,1
"GO:0045337","farnesyl diphosphate biosynthetic process",1.775421e-05,0.0006036432,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045338","farnesyl diphosphate metabolic process",5.147642e-05,0.001750198,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045342","MHC class II biosynthetic process",1.289566e-05,0.0004384526,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045343","regulation of MHC class I biosynthetic process",0.0003497371,0.01189106,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045345","positive regulation of MHC class I biosynthetic process",0.0003132127,0.01064923,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0045346","regulation of MHC class II biosynthetic process",0.001149011,0.03906639,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045347","negative regulation of MHC class II biosynthetic process",0.0003096371,0.01052766,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045348","positive regulation of MHC class II biosynthetic process",0.0008770604,0.02982005,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045351","type I interferon biosynthetic process",6.485262e-05,0.002204989,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045354","regulation of interferon-alpha biosynthetic process",0.0002220222,0.007548754,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0045355","negative regulation of interferon-alpha biosynthetic process",6.764117e-05,0.0022998,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045356","positive regulation of interferon-alpha biosynthetic process",0.000154381,0.005248955,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045357","regulation of interferon-beta biosynthetic process",0.0007290152,0.02478652,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045358","negative regulation of interferon-beta biosynthetic process",2.99551e-05,0.001018473,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045359","positive regulation of interferon-beta biosynthetic process",0.0006990601,0.02376804,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045362","positive regulation of interleukin-1 biosynthetic process",9.049752e-05,0.003076916,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045368","positive regulation of interleukin-13 biosynthetic process",0.0001268167,0.004311769,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045381","regulation of interleukin-18 biosynthetic process",8.085347e-05,0.002749018,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045401","positive regulation of interleukin-3 biosynthetic process",0.0002865984,0.009744344,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045402","regulation of interleukin-4 biosynthetic process",0.0002278317,0.007746277,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045403","negative regulation of interleukin-4 biosynthetic process",4.784806e-05,0.001626834,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045404","positive regulation of interleukin-4 biosynthetic process",0.0001799836,0.006119443,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045407","positive regulation of interleukin-5 biosynthetic process",4.134693e-05,0.001405796,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045408","regulation of interleukin-6 biosynthetic process",0.0009921313,0.03373246,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0045409","negative regulation of interleukin-6 biosynthetic process",0.0003912745,0.01330333,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045410","positive regulation of interleukin-6 biosynthetic process",0.0004358947,0.01482042,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045414","regulation of interleukin-8 biosynthetic process",0.001192837,0.04055646,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045415","negative regulation of interleukin-8 biosynthetic process",0.0005533051,0.01881237,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045416","positive regulation of interleukin-8 biosynthetic process",0.0006101887,0.02074642,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045423","regulation of granulocyte macrophage colony-stimulating factor biosynthetic process",0.0003464257,0.01177848,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045425","positive regulation of granulocyte macrophage colony-stimulating factor biosynthetic process",0.0003127175,0.0106324,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045428","regulation of nitric oxide biosynthetic process",0.004766734,0.162069,0,0,0,1,1,54,0.1659389,0,0,0,0,1,1
"GO:0045429","positive regulation of nitric oxide biosynthetic process",0.003976481,0.1352004,0,0,0,1,1,41,0.1259906,0,0,0,0,1,1
"GO:0045446","endothelial cell differentiation",0.0100585,0.341989,0,0,0,1,1,69,0.212033,0,0,0,0,1,1
"GO:0045453","bone resorption",0.002271398,0.07722753,0,0,0,1,1,22,0.06760472,0,0,0,0,1,1
"GO:0045471","response to ethanol",0.01447567,0.4921727,0,0,0,1,1,134,0.4117742,0,0,0,0,1,1
"GO:0045472","response to ether",0.001583552,0.05384078,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0045475","locomotor rhythm",0.001408793,0.04789895,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0045494","photoreceptor cell maintenance",0.00396479,0.1348029,0,0,0,1,1,37,0.1136989,0,0,0,0,1,1
"GO:0045540","regulation of cholesterol biosynthetic process",0.002881903,0.09798469,0,0,0,1,1,42,0.1290636,0,0,0,0,1,1
"GO:0045541","negative regulation of cholesterol biosynthetic process",0.000180836,0.006148425,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045542","positive regulation of cholesterol biosynthetic process",0.0004192208,0.01425351,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045556","positive regulation of TRAIL biosynthetic process",4.946513e-05,0.001681814,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045575","basophil activation",2.556277e-05,0.0008691341,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045576","mast cell activation",0.002150166,0.07310566,0,0,0,1,1,21,0.06453178,0,0,0,0,1,1
"GO:0045577","regulation of B cell differentiation",0.003008799,0.1022992,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0045578","negative regulation of B cell differentiation",0.0008420356,0.02862921,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045579","positive regulation of B cell differentiation",0.000937246,0.03186636,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0045585","positive regulation of cytotoxic T cell differentiation",5.435513e-05,0.001848074,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045586","regulation of gamma-delta T cell differentiation",0.0004023525,0.01367999,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045588","positive regulation of gamma-delta T cell differentiation",0.0003015647,0.0102532,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045590","negative regulation of regulatory T cell differentiation",0.0002838773,0.009651827,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045599","negative regulation of fat cell differentiation",0.007573527,0.2574999,0,0,0,1,1,46,0.1413553,0,0,0,0,1,1
"GO:0045600","positive regulation of fat cell differentiation",0.007802662,0.2652905,0,0,0,1,1,55,0.1690118,0,0,0,0,1,1
"GO:0045603","positive regulation of endothelial cell differentiation",0.002362299,0.08031817,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0045604","regulation of epidermal cell differentiation",0.007282288,0.2475978,0,0,0,1,1,58,0.1782306,0,0,0,0,1,1
"GO:0045605","negative regulation of epidermal cell differentiation",0.002233012,0.07592242,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045606","positive regulation of epidermal cell differentiation",0.002420913,0.08231105,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0045607","regulation of auditory receptor cell differentiation",0.001509658,0.05132836,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045608","negative regulation of auditory receptor cell differentiation",0.0004645323,0.0157941,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045609","positive regulation of auditory receptor cell differentiation",0.0004800952,0.01632324,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045616","regulation of keratinocyte differentiation",0.004855603,0.1650905,0,0,0,1,1,39,0.1198447,0,0,0,0,1,1
"GO:0045617","negative regulation of keratinocyte differentiation",0.001641515,0.05581153,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045618","positive regulation of keratinocyte differentiation",0.001158453,0.0393874,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0045626","negative regulation of T-helper 1 cell differentiation",0.0001984969,0.006748895,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045630","positive regulation of T-helper 2 cell differentiation",0.0005058271,0.01719812,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045634","regulation of melanocyte differentiation",0.002249286,0.07647572,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045636","positive regulation of melanocyte differentiation",0.002025271,0.06885922,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045637","regulation of myeloid cell differentiation",0.02421077,0.823166,0,0,0,1,1,239,0.7344331,0,0,0,0,1,1
"GO:0045638","negative regulation of myeloid cell differentiation",0.009115752,0.3099356,0,0,0,1,1,89,0.2734918,0,0,0,0,1,1
"GO:0045639","positive regulation of myeloid cell differentiation",0.009790193,0.3328666,0,0,0,1,1,82,0.2519812,0,0,0,0,1,1
"GO:0045645","positive regulation of eosinophil differentiation",0.0004856517,0.01651216,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045646","regulation of erythrocyte differentiation",0.004251555,0.1445529,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0045647","negative regulation of erythrocyte differentiation",0.001170389,0.03979323,0,0,0,1,1,8,0.02458354,0,0,0,0,1,1
"GO:0045648","positive regulation of erythrocyte differentiation",0.002519003,0.0856461,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0045649","regulation of macrophage differentiation",0.002212464,0.07522378,0,0,0,1,1,19,0.0583859,0,0,0,0,1,1
"GO:0045650","negative regulation of macrophage differentiation",0.0007728997,0.02627859,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045651","positive regulation of macrophage differentiation",0.001439564,0.04894518,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045652","regulation of megakaryocyte differentiation",0.005336618,0.181445,0,0,0,1,1,75,0.2304706,0,0,0,0,1,1
"GO:0045653","negative regulation of megakaryocyte differentiation",0.0001932679,0.006571109,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0045654","positive regulation of megakaryocyte differentiation",0.0003782869,0.01286176,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0045655","regulation of monocyte differentiation",0.002391691,0.08131748,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0045656","negative regulation of monocyte differentiation",0.0006505927,0.02212015,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045657","positive regulation of monocyte differentiation",0.001167559,0.03969699,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0045658","regulation of neutrophil differentiation",0.0005447266,0.0185207,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045659","negative regulation of neutrophil differentiation",0.0005383177,0.0183028,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045660","positive regulation of neutrophil differentiation",6.408865e-06,0.0002179014,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045661","regulation of myoblast differentiation",0.006707127,0.2280423,0,0,0,1,1,50,0.1536471,0,0,0,0,1,1
"GO:0045662","negative regulation of myoblast differentiation",0.003037142,0.1032628,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0045663","positive regulation of myoblast differentiation",0.002852941,0.09699999,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0045666","positive regulation of neuron differentiation",0.05538995,1.883258,0,0,0,1,1,328,1.007925,0,0,0,0,1,1
"GO:0045667","regulation of osteoblast differentiation",0.01825987,0.6208357,0,0,0,1,1,109,0.3349507,0,0,0,0,1,1
"GO:0045668","negative regulation of osteoblast differentiation",0.005688362,0.1934043,0,0,0,1,1,41,0.1259906,0,0,0,0,1,1
"GO:0045669","positive regulation of osteoblast differentiation",0.01158106,0.3937562,0,0,0,1,1,57,0.1751577,0,0,0,0,1,1
"GO:0045670","regulation of osteoclast differentiation",0.007857063,0.2671401,0,0,0,1,1,63,0.1935953,0,0,0,0,1,1
"GO:0045671","negative regulation of osteoclast differentiation",0.003923927,0.1334135,0,0,0,1,1,26,0.07989649,0,0,0,0,1,1
"GO:0045672","positive regulation of osteoclast differentiation",0.002751109,0.09353771,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0045682","regulation of epidermis development",0.009690075,0.3294626,0,0,0,1,1,79,0.2427624,0,0,0,0,1,1
"GO:0045683","negative regulation of epidermis development",0.002588518,0.08800963,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0045684","positive regulation of epidermis development",0.00418325,0.1422305,0,0,0,1,1,37,0.1136989,0,0,0,0,1,1
"GO:0045687","positive regulation of glial cell differentiation",0.005016421,0.1705583,0,0,0,1,1,33,0.1014071,0,0,0,0,1,1
"GO:0045713","low-density lipoprotein particle receptor biosynthetic process",0.0001101431,0.003744867,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045714","regulation of low-density lipoprotein particle receptor biosynthetic process",0.0003912039,0.01330093,0,0,0,1,1,9,0.02765648,0,0,0,0,1,1
"GO:0045715","negative regulation of low-density lipoprotein particle receptor biosynthetic process",0.0002207371,0.007505062,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045716","positive regulation of low-density lipoprotein particle receptor biosynthetic process",8.079021e-05,0.002746867,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045717","negative regulation of fatty acid biosynthetic process",0.0009196686,0.03126873,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0045719","negative regulation of glycogen biosynthetic process",0.0003187751,0.01083835,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0045720","negative regulation of integrin biosynthetic process",0.001094665,0.0372186,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045721","negative regulation of gluconeogenesis",0.0006372945,0.02166801,0,0,0,1,1,14,0.04302119,0,0,0,0,1,1
"GO:0045722","positive regulation of gluconeogenesis",0.001492933,0.05075973,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0045723","positive regulation of fatty acid biosynthetic process",0.001783121,0.06062612,0,0,0,1,1,16,0.04916707,0,0,0,0,1,1
"GO:0045724","positive regulation of cilium assembly",0.002177989,0.07405164,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0045725","positive regulation of glycogen biosynthetic process",0.002224374,0.07562873,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0045726","positive regulation of integrin biosynthetic process",0.0009708113,0.03300758,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045728","respiratory burst after phagocytosis",0.0001130652,0.003844217,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045730","respiratory burst",0.0007679591,0.02611061,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0045732","positive regulation of protein catabolic process",0.02528094,0.859552,0,0,0,1,1,265,0.8143296,0,0,0,0,1,1
"GO:0045736","negative regulation of cyclin-dependent protein serine/threonine kinase activity",0.001957533,0.06655613,0,0,0,1,1,24,0.07375061,0,0,0,0,1,1
"GO:0045737","positive regulation of cyclin-dependent protein serine/threonine kinase activity",0.003308123,0.1124762,0,0,0,1,1,32,0.09833414,0,0,0,0,1,1
"GO:0045739","positive regulation of DNA repair",0.005507085,0.1872409,0,0,0,1,1,47,0.1444283,0,0,0,0,1,1
"GO:0045740","positive regulation of DNA replication",0.006694724,0.2276206,0,0,0,1,1,57,0.1751577,0,0,0,0,1,1
"GO:0045741","positive regulation of epidermal growth factor-activated receptor activity",0.001657324,0.05634903,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045742","positive regulation of epidermal growth factor receptor signaling pathway",0.002791298,0.09490414,0,0,0,1,1,37,0.1136989,0,0,0,0,1,1
"GO:0045743","positive regulation of fibroblast growth factor receptor signaling pathway",0.0007493266,0.0254771,0,0,0,1,1,6,0.01843765,0,0,0,0,1,1
"GO:0045745","positive regulation of G-protein coupled receptor protein signaling pathway",0.002249764,0.07649196,0,0,0,1,1,27,0.08296943,0,0,0,0,1,1
"GO:0045746","negative regulation of Notch signaling pathway",0.003004216,0.1021433,0,0,0,1,1,33,0.1014071,0,0,0,0,1,1
"GO:0045747","positive regulation of Notch signaling pathway",0.005391083,0.1832968,0,0,0,1,1,34,0.10448,0,0,0,0,1,1
"GO:0045751","negative regulation of Toll signaling pathway",8.085347e-05,0.002749018,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045759","negative regulation of action potential",0.0005509265,0.0187315,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045760","positive regulation of action potential",0.001674165,0.05692163,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0045761","regulation of adenylate cyclase activity",0.0106806,0.3631404,0,0,0,1,1,78,0.2396895,0,0,0,0,1,1
"GO:0045762","positive regulation of adenylate cyclase activity",0.006736622,0.2290452,0,0,0,1,1,46,0.1413553,0,0,0,0,1,1
"GO:0045763","negative regulation of cellular amino acid metabolic process",0.0001115233,0.003791791,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045764","positive regulation of cellular amino acid metabolic process",0.0001372248,0.004665642,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045765","regulation of angiogenesis",0.02753533,0.9362014,0,0,0,1,1,234,0.7190684,0,0,0,0,1,1
"GO:0045766","positive regulation of angiogenesis",0.01528163,0.5195755,0,0,0,1,1,134,0.4117742,0,0,0,0,1,1
"GO:0045769","negative regulation of asymmetric cell division",4.448076e-05,0.001512346,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045773","positive regulation of axon extension",0.006753237,0.22961,0,0,0,1,1,40,0.1229177,0,0,0,0,1,1
"GO:0045776","negative regulation of blood pressure",0.004867653,0.1655002,0,0,0,1,1,45,0.1382824,0,0,0,0,1,1
"GO:0045777","positive regulation of blood pressure",0.005325484,0.1810665,0,0,0,1,1,38,0.1167718,0,0,0,0,1,1
"GO:0045779","negative regulation of bone resorption",0.001585551,0.05390875,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045780","positive regulation of bone resorption",0.002442379,0.08304088,0,0,0,1,1,15,0.04609413,0,0,0,0,1,1
"GO:0045787","positive regulation of cell cycle",0.03542827,1.204561,0,0,0,1,1,357,1.09704,0,0,0,0,1,1
"GO:0045792","negative regulation of cell size",0.0003765626,0.01280313,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0045793","positive regulation of cell size",0.00189741,0.06451195,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0045794","negative regulation of cell volume",0.0008243391,0.02802753,0,0,0,1,1,5,0.01536471,0,0,0,0,1,1
"GO:0045795","positive regulation of cell volume",0.0003523313,0.01197927,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045796","negative regulation of intestinal cholesterol absorption",7.687527e-05,0.002613759,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045799","positive regulation of chromatin assembly or disassembly",9.47207e-05,0.003220504,0,0,0,1,1,3,0.009218826,0,0,0,0,1,1
"GO:0045806","negative regulation of endocytosis",0.004634941,0.157588,0,0,0,1,1,49,0.1505742,0,0,0,0,1,1
"GO:0045813","positive regulation of Wnt signaling pathway, calcium modulating pathway",0.0003725882,0.012668,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045814","negative regulation of gene expression, epigenetic",0.00550109,0.1870371,0,0,0,1,1,113,0.3472424,0,0,0,0,1,1
"GO:0045818","negative regulation of glycogen catabolic process",6.977827e-06,0.0002372461,0,0,0,1,1,1,0.003072942,0,0,0,0,1,1
"GO:0045819","positive regulation of glycogen catabolic process",0.0001282503,0.004360512,0,0,0,1,1,2,0.006145884,0,0,0,0,1,1
"GO:0045820","negative regulation of glycolytic process",0.00142353,0.04840002,0,0,0,1,1,11,0.03380236,0,0,0,0,1,1
"GO:0045821","positive regulation of glycolytic process",0.00159771,0.05432214,0,0,0,1,1,18,0.05531295,0,0,0,0,1,1
"GO:0045822","negative regulation of heart contraction",0.003393667,0.1153847,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0045823","positive regulation of heart contraction",0.005267409,0.1790919,0,0,0,1,1,34,0.10448,0,0,0,0,1,1
"GO:0045829","negative regulation of isotype switching",0.000411747,0.0139994,0,0,0,1,1,4,0.01229177,0,0,0,0,1,1
"GO:0045830","positive regulation of isotype switching",0.001724762,0.05864192,0,0,0,1,1,23,0.07067766,0,0,0,0,1,1
"GO:0045833","negative regulation of lipid metabolic process",0.00699741,0.2379119,0,0,0,1,1,77,0.2366165,0,0,0,0,1,1
"GO:0045834","positive regulation of lipid metabolic process",0.01320393,0.4489338,0,0,0,1,1,128,0.3933366,0,0,0,0,1,1
"GO:0045835","negative regulation of meiotic nuclear division",0.000610944,0.02077209,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045836","positive regulation of meiotic nuclear division",0.00269567,0.09165278,0,0,0,1,1,12,0.0368753,0,0,0,0,1,1
"GO:0045837","negative regulation of membrane potential",0.001024269,0.03482513,0,0,0,1,1,10,0.03072942,0,0,0,0,1,1
"GO:0045838","positive regulation of membrane potential",0.0008504181,0.02891421,0,0,0,1,1,13,0.03994825,0,0,0,0,1,1
"GO:0045839","negative regulation of mitotic nuclear division",0.004166608,0.1416647,0,0,0,1,1,35,0.107553,0,0,0,0,1,1
"GO:0045840","positive regulation of mitotic nuclear division",0.004378365,0.1488644,0,0,0,1,1,50,0.1536471,0,0,0,0,1,1
"GO:0045841","negative regulation of mitotic metaphase/anaphase transition",0.001667815,0.0567057,0,0,0,1,1,20,0.06145884,0,0,0,0,1,1
"GO:0045842","positive regulation of mitotic metaphase/anaphase transition",0.0004849076,0.01648686,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
"GO:0045843","negative regulation of striated muscle tissue development",0.007477622,0.2542392,0,0,0,1,1,43,0.1321365,0,0,0,0,1,1
"GO:0045844","positive regulation of striated muscle tissue development",0.01158104,0.3937554,0,0,0,1,1,63,0.1935953,0,0,0,0,1,1
"GO:0045851","pH reduction",0.002793636,0.09498364,0,0,0,1,1,47,0.1444283,0,0,0,0,1,1
"GO:0045869","negative regulation of single stranded viral RNA replication via double stranded DNA intermediate",0.0003771347,0.01282258,0,0,0,1,1,7,0.02151059,0,0,0,0,1,1
